warehouse name,date,storage,next_day_storage,lstm,mambar,count
SC47,9/23/2023,51910,51910,51910,51910,54
SC47,9/24/2023,50963,50963,50963,50963,55
SC47,9/25/2023,50878,50878,50878,50878,56
SC47,9/26/2023,53110,53110,53110,53110,57
SC47,9/27/2023,53461,53461,53461,53461,58
SC47,9/28/2023,45742,45742,45742,45742,59
SC47,9/29/2023,40040,40040,40040,40040,60
SC47,9/30/2023,34333,34333,34333,34333,61
SC47,10/1/2023,30992,30992,30992,30992,62
SC47,10/2/2023,28977,28977,28977,28977,63
SC47,10/3/2023,28027,28027,28027,28027,64
SC47,10/4/2023,30920,30920,30920,30920,65
SC47,10/5/2023,33758,33758,33758,33758,66
SC47,10/6/2023,38858,38858,38858,38858,67
SC47,10/7/2023,42643,42643,42643,42643,68
SC47,10/8/2023,45334,45334,45334,45334,69
SC47,10/9/2023,45531,45531,45531,45531,70
SC47,10/10/2023,45191,45191,45191,45191,71
SC47,10/11/2023,45030,45030,45030,45030,72
SC47,10/12/2023,43817,43817,43817,43817,73
SC47,10/13/2023,43764,43764,43764,43764,74
SC47,10/14/2023,44223,44223,44223,44223,75
SC47,10/15/2023,41439,41439,41439,41439,76
SC47,10/16/2023,41221,41221,41221,41221,77
SC47,10/17/2023,46505,46505,46505,46505,78
SC47,10/18/2023,45670,45670,45670,45670,79
SC47,10/19/2023,42283,42283,42283,42283,80
SC47,10/20/2023,44650,44650,44650,44650,81
SC47,10/21/2023,41496,41496,41496,41496,82
SC47,10/22/2023,38527,38527,38527,38527,83
SC47,10/23/2023,40509,40509,40509,40509,84
SC47,10/24/2023,67710,67710,67710,67710,85
SC47,10/25/2023,62629,62629,62629,62629,86
SC47,10/26/2023,53056,53056,53056,53056,87
SC47,10/27/2023,47508,47508,47508,47508,88
SC47,10/28/2023,43579,43579,43579,43579,89
SC47,10/29/2023,39229,39229,39229,39229,90
SC47,10/30/2023,38768,38768,38768,38768,91
SC47,10/31/2023,41005,41005,41005,41005,92
SC47,11/1/2023,91766,91766,91766,91766,93
SC47,11/2/2023,69085,69085,69085,69085,94
SC47,11/3/2023,57081,57081,57081,57081,95
SC47,11/4/2023,49737,49737,49737,49737,96
SC47,11/5/2023,46762,46762,46762,46762,97
SC47,11/6/2023,44571,44571,44571,44571,98
SC47,11/7/2023,45755,45755,45755,45755,99
SC47,11/8/2023,48014,48014,48014,48014,100
SC47,11/9/2023,46419,46419,46419,46419,101
SC47,11/10/2023,48322,48322,48322,48322,102
SC47,11/11/2023,99938,99938,99938,99938,103
SC47,11/12/2023,82474,82474,82474,82474,104
SC47,11/13/2023,59275,59275,59275,59275,105
SC47,11/14/2023,52677,52677,52677,52677,106
SC47,11/15/2023,49580,49580,49580,49580,107
SC47,11/16/2023,47220,47220,47220,47220,108
SC47,11/17/2023,47832,47832,47832,47832,109
SC47,11/18/2023,43486,43486,43486,43486,110
SC47,11/19/2023,42888,42888,42888,42888,111
SC47,11/20/2023,42621,42621,42621,42621,112
SC47,11/21/2023,44626,44626,44626,44626,113
SC47,11/22/2023,44118,44118,44118,44118,114
SC47,11/23/2023,44199,44199,44199,44199,115
SC47,11/24/2023,42666,42666,42666,42666,116
SC47,11/25/2023,42755,42755,42755,42755,117
SC47,11/26/2023,41402,41402,41402,41402,118
SC47,11/27/2023,39923,39923,39923,39923,119
SC47,11/28/2023,43870,43870,43870,43870,120
SC47,11/29/2023,43261,43261,43261,43261,121
SC47,11/30/2023,44147,44147,44147,44147,122
SC48,8/1/2023,685,,,,1
SC48,8/2/2023,697,697,697,697,2
SC48,8/3/2023,657,657,657,657,3
SC48,8/4/2023,673,673,673,673,4
SC48,8/5/2023,754,754,754,754,5
SC48,8/6/2023,664,664,664,664,6
SC48,8/7/2023,683,683,683,683,7
SC48,8/8/2023,649,649,649,649,8
SC48,8/9/2023,737,737,737,737,9
SC48,8/10/2023,698,698,698,698,10
SC48,8/11/2023,774,774,774,774,11
SC48,8/12/2023,696,696,696,696,12
SC48,8/13/2023,599,599,599,599,13
SC48,8/14/2023,659,659,659,659,14
SC48,8/15/2023,704,704,704,704,15
SC48,8/16/2023,690,690,690,690,16
SC48,8/17/2023,658,658,658,658,17
SC48,8/18/2023,710,710,710,710,18
SC48,8/19/2023,692,692,692,692,19
SC48,8/20/2023,648,648,648,648,20
SC48,8/21/2023,714,714,714,714,21
SC48,8/22/2023,693,693,693,693,22
SC48,8/23/2023,704,704,704,704,23
SC48,8/24/2023,715,715,715,715,24
SC48,8/25/2023,787,787,787,787,25
SC48,8/26/2023,716,716,716,716,26
SC48,8/27/2023,704,704,704,704,27
SC48,8/28/2023,716,716,716,716,28
SC48,8/29/2023,704,704,704,704,29
SC48,8/30/2023,683,683,683,683,30
SC48,8/31/2023,691,691,691,691,31
SC48,9/1/2023,982,982,982,982,32
SC48,9/2/2023,896,896,896,896,33
SC48,9/3/2023,796,796,796,796,34
SC48,9/4/2023,807,807,807,807,35
SC48,9/5/2023,723,723,723,723,36
SC48,9/6/2023,722,722,722,722,37
SC48,9/7/2023,824,824,824,824,38
SC48,9/8/2023,819,819,819,819,39
SC48,9/9/2023,824,824,824,824,40
SC48,9/10/2023,734,734,734,734,41
SC48,9/11/2023,753,753,753,753,42
SC48,9/12/2023,715,715,715,715,43
SC48,9/13/2023,706,706,706,706,44
SC48,9/14/2023,743,743,743,743,45
SC48,9/15/2023,730,730,730,730,46
SC48,9/16/2023,766,766,766,766,47
SC48,9/17/2023,715,715,715,715,48
SC48,9/18/2023,751,751,751,751,49
SC48,9/19/2023,706,706,706,706,50
SC48,9/20/2023,725,725,725,725,51
SC48,9/21/2023,708,708,708,708,52
SC48,9/22/2023,713,713,713,713,53
SC48,9/23/2023,724,724,724,724,54
SC48,9/24/2023,686,686,686,686,55
SC48,9/25/2023,785,785,785,785,56
SC48,9/26/2023,842,842,842,842,57
SC48,9/27/2023,818,818,818,818,58
SC48,9/28/2023,798,798,798,798,59
SC48,9/29/2023,844,844,844,844,60
SC48,9/30/2023,913,913,913,913,61
SC48,10/1/2023,847,847,847,847,62
SC48,10/2/2023,761,761,761,761,63
SC48,10/3/2023,707,707,707,707,64
SC48,10/4/2023,741,741,741,741,65
SC48,10/5/2023,775,775,775,775,66
SC48,10/6/2023,730,730,730,730,67
SC48,10/7/2023,786,786,786,786,68
SC48,10/8/2023,820,820,820,820,69
SC48,10/9/2023,719,719,719,719,70
SC48,10/10/2023,737,737,737,737,71
SC48,10/11/2023,754,754,754,754,72
SC48,10/12/2023,731,731,731,731,73
SC48,10/13/2023,738,738,738,738,74
SC48,10/14/2023,726,726,726,726,75
SC48,10/15/2023,690,690,690,690,76
SC48,10/16/2023,707,707,707,707,77
SC48,10/17/2023,739,739,739,739,78
SC48,10/18/2023,665,665,665,665,79
SC48,10/19/2023,643,643,643,643,80
SC48,10/20/2023,646,646,646,646,81
SC48,10/21/2023,674,674,674,674,82
SC48,10/22/2023,550,550,550,550,83
SC48,10/23/2023,590,590,590,590,84
SC48,10/24/2023,2092,2092,2092,2092,85
SC48,10/25/2023,1001,1001,1001,1001,86
SC48,10/26/2023,828,828,828,828,87
SC48,10/27/2023,835,835,835,835,88
SC48,10/28/2023,748,748,748,748,89
SC48,10/29/2023,692,692,692,692,90
SC48,10/30/2023,675,675,675,675,91
SC48,10/31/2023,588,588,588,588,92
SC48,11/1/2023,3313,3313,3313,3313,93
SC48,11/2/2023,1187,1187,1187,1187,94
SC48,11/3/2023,940,940,940,940,95
SC48,11/4/2023,1005,1005,1005,1005,96
SC48,11/5/2023,769,769,769,769,97
SC48,11/6/2023,811,811,811,811,98
SC48,11/7/2023,990,990,990,990,99
SC48,11/8/2023,784,784,784,784,100
SC48,11/9/2023,771,771,771,771,101
SC48,11/10/2023,663,663,663,663,102
SC48,11/11/2023,3414,3414,3414,3414,103
SC48,11/12/2023,1776,1776,1776,1776,104
SC48,11/13/2023,780,780,780,780,105
SC48,11/14/2023,712,712,712,712,106
SC48,11/15/2023,692,692,692,692,107
SC48,11/16/2023,754,754,754,754,108
SC48,11/17/2023,781,781,781,781,109
SC48,11/18/2023,795,795,795,795,110
SC48,11/19/2023,601,601,601,601,111
SC48,11/20/2023,690,690,690,690,112
SC48,11/21/2023,628,628,628,628,113
SC48,11/22/2023,621,621,621,621,114
SC48,11/23/2023,621,621,621,621,115
SC48,11/24/2023,624,624,624,624,116
SC48,11/25/2023,651,651,651,651,117
SC48,11/26/2023,583,583,583,583,118
SC48,11/27/2023,637,637,637,637,119
SC48,11/28/2023,613,613,613,613,120
SC48,11/29/2023,597,597,597,597,121
SC48,11/30/2023,596,596,596,596,122
SC49,8/1/2023,5378,,,,1
SC49,8/2/2023,5712,5712,5712,5712,2
SC49,8/3/2023,5753,5753,5753,5753,3
SC49,8/4/2023,6371,6371,6371,6371,4
SC49,8/5/2023,6183,6183,6183,6183,5
SC49,8/6/2023,5699,5699,5699,5699,6
SC49,8/7/2023,5781,5781,5781,5781,7
SC49,8/8/2023,6142,6142,6142,6142,8
SC49,8/9/2023,6900,6900,6900,6900,9
SC49,8/10/2023,6311,6311,6311,6311,10
SC49,8/11/2023,6619,6619,6619,6619,11
SC49,8/12/2023,6079,6079,6079,6079,12
SC49,8/13/2023,5521,5521,5521,5521,13
SC49,8/14/2023,5590,5590,5590,5590,14
SC49,8/15/2023,5771,5771,5771,5771,15
SC49,8/16/2023,6698,6698,6698,6698,16
SC49,8/17/2023,6248,6248,6248,6248,17
SC49,8/18/2023,6336,6336,6336,6336,18
SC49,8/19/2023,6106,6106,6106,6106,19
SC49,8/20/2023,5977,5977,5977,5977,20
SC49,8/21/2023,6473,6473,6473,6473,21
SC49,8/22/2023,6195,6195,6195,6195,22
SC49,8/23/2023,6534,6534,6534,6534,23
SC49,8/24/2023,6276,6276,6276,6276,24
SC49,8/25/2023,6434,6434,6434,6434,25
SC49,8/26/2023,6183,6183,6183,6183,26
SC49,8/27/2023,5973,5973,5973,5973,27
SC49,8/28/2023,5752,5752,5752,5752,28
SC49,8/29/2023,6382,6382,6382,6382,29
SC49,8/30/2023,6370,6370,6370,6370,30
SC49,8/31/2023,6566,6566,6566,6566,31
SC49,9/1/2023,6812,6812,6812,6812,32
SC49,9/2/2023,7341,7341,7341,7341,33
SC49,9/3/2023,6804,6804,6804,6804,34
SC49,9/4/2023,6862,6862,6862,6862,35
SC49,9/5/2023,7137,7137,7137,7137,36
SC49,9/6/2023,7017,7017,7017,7017,37
SC49,9/7/2023,7704,7704,7704,7704,38
SC49,9/8/2023,7637,7637,7637,7637,39
SC49,9/9/2023,6976,6976,6976,6976,40
SC49,9/10/2023,6904,6904,6904,6904,41
SC49,9/11/2023,6514,6514,6514,6514,42
SC49,9/12/2023,6671,6671,6671,6671,43
SC49,9/13/2023,6861,6861,6861,6861,44
SC49,9/14/2023,7105,7105,7105,7105,45
SC49,9/15/2023,7555,7555,7555,7555,46
SC49,9/16/2023,7662,7662,7662,7662,47
SC49,9/17/2023,7128,7128,7128,7128,48
SC49,9/18/2023,6914,6914,6914,6914,49
SC49,9/19/2023,7062,7062,7062,7062,50
SC49,9/20/2023,7423,7423,7423,7423,51
SC49,9/21/2023,7829,7829,7829,7829,52
SC49,9/22/2023,7858,7858,7858,7858,53
SC49,9/23/2023,7668,7668,7668,7668,54
SC49,9/24/2023,7573,7573,7573,7573,55
SC49,9/25/2023,7644,7644,7644,7644,56
SC49,9/26/2023,8326,8326,8326,8326,57
SC49,9/27/2023,8320,8320,8320,8320,58
SC49,9/28/2023,8271,8271,8271,8271,59
SC49,9/29/2023,6168,6168,6168,6168,60
SC49,9/30/2023,6824,6824,6824,6824,61
SC49,10/1/2023,6083,6083,6083,6083,62
SC49,10/2/2023,6275,6275,6275,6275,63
SC49,10/3/2023,5472,5472,5472,5472,64
SC49,10/4/2023,5612,5612,5612,5612,65
SC49,10/5/2023,6343,6343,6343,6343,66
SC49,10/6/2023,6242,6242,6242,6242,67
SC49,10/7/2023,6529,6529,6529,6529,68
SC49,10/8/2023,7155,7155,7155,7155,69
SC49,10/9/2023,7435,7435,7435,7435,70
SC49,10/10/2023,7427,7427,7427,7427,71
SC49,10/11/2023,6779,6779,6779,6779,72
SC49,10/12/2023,6724,6724,6724,6724,73
SC49,10/13/2023,6411,6411,6411,6411,74
SC49,10/14/2023,5764,5764,5764,5764,75
SC49,10/15/2023,5471,5471,5471,5471,76
SC49,10/16/2023,5796,5796,5796,5796,77
SC49,10/17/2023,5862,5862,5862,5862,78
SC49,10/18/2023,6283,6283,6283,6283,79
SC49,10/19/2023,6054,6054,6054,6054,80
SC49,10/20/2023,6163,6163,6163,6163,81
SC49,10/21/2023,5862,5862,5862,5862,82
SC49,10/22/2023,5534,5534,5534,5534,83
SC49,10/23/2023,5803,5803,5803,5803,84
SC49,10/24/2023,7862,7862,7862,7862,85
SC49,10/25/2023,9001,9001,9001,9001,86
SC49,10/26/2023,7337,7337,7337,7337,87
SC49,10/27/2023,7215,7215,7215,7215,88
SC49,10/28/2023,6891,6891,6891,6891,89
SC49,10/29/2023,6400,6400,6400,6400,90
SC49,10/30/2023,5939,5939,5939,5939,91
SC49,10/31/2023,7209,7209,7209,7209,92
SC49,11/1/2023,11518,11518,11518,11518,93
SC49,11/2/2023,10874,10874,10874,10874,94
SC49,11/3/2023,8851,8851,8851,8851,95
SC49,11/4/2023,7662,7662,7662,7662,96
SC49,11/5/2023,7668,7668,7668,7668,97
SC49,11/6/2023,7385,7385,7385,7385,98
SC49,11/7/2023,7848,7848,7848,7848,99
SC49,11/8/2023,8064,8064,8064,8064,100
SC49,11/9/2023,7916,7916,7916,7916,101
SC49,11/10/2023,7805,7805,7805,7805,102
SC49,11/11/2023,14217,14217,14217,14217,103
SC49,11/12/2023,12717,12717,12717,12717,104
SC49,11/13/2023,9144,9144,9144,9144,105
SC49,11/14/2023,8572,8572,8572,8572,106
SC49,11/15/2023,7560,7560,7560,7560,107
SC49,11/16/2023,7245,7245,7245,7245,108
SC49,11/17/2023,6918,6918,6918,6918,109
SC49,11/18/2023,6798,6798,6798,6798,110
SC49,11/19/2023,6146,6146,6146,6146,111
SC49,11/20/2023,6467,6467,6467,6467,112
SC49,11/21/2023,6676,6676,6676,6676,113
SC49,11/22/2023,6799,6799,6799,6799,114
SC49,11/23/2023,6378,6378,6378,6378,115
SC49,11/24/2023,6767,6767,6767,6767,116
SC49,11/25/2023,6174,6174,6174,6174,117
SC49,11/26/2023,6031,6031,6031,6031,118
SC49,11/27/2023,6133,6133,6133,6133,119
SC49,11/28/2023,6384,6384,6384,6384,120
SC49,11/29/2023,6273,6273,6273,6273,121
SC49,11/30/2023,6439,6439,6439,6439,122
SC05,8/1/2023,17298,,,,1
SC05,8/2/2023,19548,19548,19548,19548,2
SC05,8/3/2023,18118,18118,18118,18118,3
SC05,8/4/2023,17962,17962,17962,17962,4
SC05,8/5/2023,17867,17867,17867,17867,5
SC05,8/6/2023,16182,16182,16182,16182,6
SC05,8/7/2023,16484,16484,16484,16484,7
SC05,8/8/2023,17446,17446,17446,17446,8
SC05,8/9/2023,17748,17748,17748,17748,9
SC05,8/10/2023,17759,17759,17759,17759,10
SC05,8/11/2023,17849,17849,17849,17849,11
SC05,8/12/2023,18119,18119,18119,18119,12
SC05,8/13/2023,16540,16540,16540,16540,13
SC05,8/14/2023,16767,16767,16767,16767,14
SC05,8/15/2023,17445,17445,17445,17445,15
SC05,8/16/2023,19614,19614,19614,19614,16
SC05,8/17/2023,18330,18330,18330,18330,17
SC05,8/18/2023,19275,19275,19275,19275,18
SC05,8/19/2023,19138,19138,19138,19138,19
SC05,8/20/2023,17963,17963,17963,17963,20
SC05,8/21/2023,18664,18664,18664,18664,21
SC05,8/22/2023,18567,18567,18567,18567,22
SC05,8/23/2023,19045,19045,19045,19045,23
SC05,8/24/2023,19286,19286,19286,19286,24
SC05,8/25/2023,19789,19789,19789,19789,25
SC05,8/26/2023,19225,19225,19225,19225,26
SC05,8/27/2023,18764,18764,18764,18764,27
SC05,8/28/2023,18647,18647,18647,18647,28
SC05,8/29/2023,19618,19618,19618,19618,29
SC05,8/30/2023,19778,19778,19778,19778,30
SC05,8/31/2023,20612,20612,20612,20612,31
SC05,9/1/2023,22342,22342,22342,22342,32
SC05,9/2/2023,24677,24677,24677,24677,33
SC05,9/3/2023,22637,22637,22637,22637,34
SC05,9/4/2023,20304,20304,20304,20304,35
SC05,9/5/2023,21269,21269,21269,21269,36
SC05,9/6/2023,22981,22981,22981,22981,37
SC05,9/7/2023,24872,24872,24872,24872,38
SC05,9/8/2023,22191,22191,22191,22191,39
SC05,9/9/2023,21153,21153,21153,21153,40
SC05,9/10/2023,21752,21752,21752,21752,41
SC05,9/11/2023,19487,19487,19487,19487,42
SC05,9/12/2023,19730,19730,19730,19730,43
SC05,9/13/2023,20527,20527,20527,20527,44
SC05,9/14/2023,22477,22477,22477,22477,45
SC05,9/15/2023,21583,21583,21583,21583,46
SC05,9/16/2023,22184,22184,22184,22184,47
SC05,9/17/2023,22358,22358,22358,22358,48
SC05,9/18/2023,20383,20383,20383,20383,49
SC05,9/19/2023,21483,21483,21483,21483,50
SC05,9/20/2023,22780,22780,22780,22780,51
SC05,9/21/2023,22268,22268,22268,22268,52
SC05,9/22/2023,23123,23123,23123,23123,53
SC05,9/23/2023,23459,23459,23459,23459,54
SC05,9/24/2023,22960,22960,22960,22960,55
SC05,9/25/2023,23489,23489,23489,23489,56
SC05,9/26/2023,24048,24048,24048,24048,57
SC05,9/27/2023,23309,23309,23309,23309,58
SC05,9/28/2023,21342,21342,21342,21342,59
SC05,9/29/2023,20263,20263,20263,20263,60
SC05,9/30/2023,17579,17579,17579,17579,61
SC05,10/1/2023,16767,16767,16767,16767,62
SC05,10/2/2023,14078,14078,14078,14078,63
SC05,10/3/2023,14005,14005,14005,14005,64
SC05,10/4/2023,15505,15505,15505,15505,65
SC05,10/5/2023,16103,16103,16103,16103,66
SC05,10/6/2023,19434,19434,19434,19434,67
SC05,10/7/2023,18689,18689,18689,18689,68
SC05,10/8/2023,20085,20085,20085,20085,69
SC05,10/9/2023,21679,21679,21679,21679,70
SC05,10/10/2023,19752,19752,19752,19752,71
SC05,10/11/2023,21752,21752,21752,21752,72
SC05,10/12/2023,20327,20327,20327,20327,73
SC05,10/13/2023,21051,21051,21051,21051,74
SC05,10/14/2023,19679,19679,19679,19679,75
SC05,10/15/2023,19845,19845,19845,19845,76
SC05,10/16/2023,19368,19368,19368,19368,77
SC05,10/17/2023,19767,19767,19767,19767,78
SC05,10/18/2023,20685,20685,20685,20685,79
SC05,10/19/2023,20744,20744,20744,20744,80
SC05,10/20/2023,22284,22284,22284,22284,81
SC05,10/21/2023,20352,20352,20352,20352,82
SC05,10/22/2023,19810,19810,19810,19810,83
SC05,10/23/2023,19828,19828,19828,19828,84
SC05,10/24/2023,31484,31484,31484,31484,85
SC05,10/25/2023,32946,32946,32946,32946,86
SC05,10/26/2023,25888,25888,25888,25888,87
SC05,10/27/2023,27364,27364,27364,27364,88
SC05,10/28/2023,25401,25401,25401,25401,89
SC05,10/29/2023,23660,23660,23660,23660,90
SC05,10/30/2023,21896,21896,21896,21896,91
SC05,10/31/2023,24214,24214,24214,24214,92
SC05,11/1/2023,54378,54378,54378,54378,93
SC05,11/2/2023,43534,43534,43534,43534,94
SC05,11/3/2023,30675,30675,30675,30675,95
SC05,11/4/2023,29330,29330,29330,29330,96
SC05,11/5/2023,27827,27827,27827,27827,97
SC05,11/6/2023,27332,27332,27332,27332,98
SC05,11/7/2023,27097,27097,27097,27097,99
SC05,11/8/2023,29132,29132,29132,29132,100
SC05,11/9/2023,27967,27967,27967,27967,101
SC05,11/10/2023,31097,31097,31097,31097,102
SC05,11/11/2023,59809,59809,59809,59809,103
SC05,11/12/2023,52569,52569,52569,52569,104
SC05,11/13/2023,33405,33405,33405,33405,105
SC05,11/14/2023,27302,27302,27302,27302,106
SC05,11/15/2023,25701,25701,25701,25701,107
SC05,11/16/2023,24763,24763,24763,24763,108
SC05,11/17/2023,24825,24825,24825,24825,109
SC05,11/18/2023,23825,23825,23825,23825,110
SC05,11/19/2023,22541,22541,22541,22541,111
SC05,11/20/2023,23155,23155,23155,23155,112
SC05,11/21/2023,21485,21485,21485,21485,113
SC05,11/22/2023,22995,22995,22995,22995,114
SC05,11/23/2023,22077,22077,22077,22077,115
SC05,11/24/2023,23009,23009,23009,23009,116
SC05,11/25/2023,20778,20778,20778,20778,117
SC05,11/26/2023,18758,18758,18758,18758,118
SC05,11/27/2023,21558,21558,21558,21558,119
SC05,11/28/2023,21005,21005,21005,21005,120
SC05,11/29/2023,21384,21384,21384,21384,121
SC05,11/30/2023,21505,21505,21505,21505,122
SC51,8/1/2023,9574,,,,1
SC51,8/2/2023,10043,10043,10043,10043,2
SC51,8/3/2023,9403,9403,9403,9403,3
SC51,8/4/2023,9645,9645,9645,9645,4
SC51,8/5/2023,9401,9401,9401,9401,5
SC51,8/6/2023,8871,8871,8871,8871,6
SC51,8/7/2023,8561,8561,8561,8561,7
SC51,8/8/2023,8950,8950,8950,8950,8
SC51,8/9/2023,9478,9478,9478,9478,9
SC51,8/10/2023,9262,9262,9262,9262,10
SC51,8/11/2023,9110,9110,9110,9110,11
SC51,8/12/2023,9202,9202,9202,9202,12
SC51,8/13/2023,8487,8487,8487,8487,13
SC51,8/14/2023,8476,8476,8476,8476,14
SC51,8/15/2023,9353,9353,9353,9353,15
SC51,8/16/2023,9778,9778,9778,9778,16
SC51,8/17/2023,9672,9672,9672,9672,17
SC51,8/18/2023,9809,9809,9809,9809,18
SC51,8/19/2023,9962,9962,9962,9962,19
SC51,8/20/2023,9505,9505,9505,9505,20
SC51,8/21/2023,9499,9499,9499,9499,21
SC51,8/22/2023,10184,10184,10184,10184,22
SC51,8/23/2023,9997,9997,9997,9997,23
SC51,8/24/2023,10128,10128,10128,10128,24
SC51,8/25/2023,10574,10574,10574,10574,25
SC51,8/26/2023,9998,9998,9998,9998,26
SC51,8/27/2023,9613,9613,9613,9613,27
SC51,8/28/2023,9669,9669,9669,9669,28
SC51,8/29/2023,10584,10584,10584,10584,29
SC51,8/30/2023,10551,10551,10551,10551,30
SC51,8/31/2023,11061,11061,11061,11061,31
SC51,9/1/2023,11220,11220,11220,11220,32
SC51,9/2/2023,12294,12294,12294,12294,33
SC51,9/3/2023,10928,10928,10928,10928,34
SC51,9/4/2023,10870,10870,10870,10870,35
SC51,9/5/2023,11268,11268,11268,11268,36
SC51,9/6/2023,11841,11841,11841,11841,37
SC51,9/7/2023,12231,12231,12231,12231,38
SC51,9/8/2023,11996,11996,11996,11996,39
SC51,9/9/2023,11255,11255,11255,11255,40
SC51,9/10/2023,10982,10982,10982,10982,41
SC51,9/11/2023,10419,10419,10419,10419,42
SC51,9/12/2023,10991,10991,10991,10991,43
SC51,9/13/2023,11473,11473,11473,11473,44
SC51,9/14/2023,11328,11328,11328,11328,45
SC51,9/15/2023,11424,11424,11424,11424,46
SC51,9/16/2023,11624,11624,11624,11624,47
SC51,9/17/2023,11171,11171,11171,11171,48
SC51,9/18/2023,11107,11107,11107,11107,49
SC51,9/19/2023,11595,11595,11595,11595,50
SC51,9/20/2023,11807,11807,11807,11807,51
SC51,9/21/2023,11985,11985,11985,11985,52
SC51,9/22/2023,12509,12509,12509,12509,53
SC51,9/23/2023,11901,11901,11901,11901,54
SC51,9/24/2023,11838,11838,11838,11838,55
SC51,9/25/2023,12036,12036,12036,12036,56
SC51,9/26/2023,12851,12851,12851,12851,57
SC51,9/27/2023,12601,12601,12601,12601,58
SC51,9/28/2023,11656,11656,11656,11656,59
SC51,9/29/2023,9022,9022,9022,9022,60
SC51,9/30/2023,9001,9001,9001,9001,61
SC51,10/1/2023,8757,8757,8757,8757,62
SC51,10/2/2023,7732,7732,7732,7732,63
SC51,10/3/2023,7390,7390,7390,7390,64
SC51,10/4/2023,7830,7830,7830,7830,65
SC51,10/5/2023,8395,8395,8395,8395,66
SC51,10/6/2023,9367,9367,9367,9367,67
SC51,10/7/2023,9755,9755,9755,9755,68
SC51,10/8/2023,10453,10453,10453,10453,69
SC51,10/9/2023,10861,10861,10861,10861,70
SC51,10/10/2023,10879,10879,10879,10879,71
SC51,10/11/2023,10544,10544,10544,10544,72
SC51,10/12/2023,10438,10438,10438,10438,73
SC51,10/13/2023,10725,10725,10725,10725,74
SC51,10/14/2023,10296,10296,10296,10296,75
SC51,10/15/2023,10028,10028,10028,10028,76
SC51,10/16/2023,9866,9866,9866,9866,77
SC51,10/17/2023,10486,10486,10486,10486,78
SC51,10/18/2023,10674,10674,10674,10674,79
SC51,10/19/2023,10397,10397,10397,10397,80
SC51,10/20/2023,11062,11062,11062,11062,81
SC51,10/21/2023,10874,10874,10874,10874,82
SC51,10/22/2023,9684,9684,9684,9684,83
SC51,10/23/2023,9932,9932,9932,9932,84
SC51,10/24/2023,15082,15082,15082,15082,85
SC51,10/25/2023,15652,15652,15652,15652,86
SC51,10/26/2023,12629,12629,12629,12629,87
SC51,10/27/2023,13009,13009,13009,13009,88
SC51,10/28/2023,12462,12462,12462,12462,89
SC51,10/29/2023,11821,11821,11821,11821,90
SC51,10/30/2023,11049,11049,11049,11049,91
SC51,10/31/2023,12295,12295,12295,12295,92
SC51,11/1/2023,22116,22116,22116,22116,93
SC51,11/2/2023,19488,19488,19488,19488,94
SC51,11/3/2023,16458,16458,16458,16458,95
SC51,11/4/2023,15144,15144,15144,15144,96
SC51,11/5/2023,14649,14649,14649,14649,97
SC51,11/6/2023,13339,13339,13339,13339,98
SC51,11/7/2023,13792,13792,13792,13792,99
SC51,11/8/2023,13961,13961,13961,13961,100
SC51,11/9/2023,14586,14586,14586,14586,101
SC51,11/10/2023,13804,13804,13804,13804,102
SC51,11/11/2023,24346,24346,24346,24346,103
SC51,11/12/2023,24234,24234,24234,24234,104
SC51,11/13/2023,19071,19071,19071,19071,105
SC51,11/14/2023,14909,14909,14909,14909,106
SC51,11/15/2023,13104,13104,13104,13104,107
SC51,11/16/2023,12649,12649,12649,12649,108
SC51,11/17/2023,12964,12964,12964,12964,109
SC51,11/18/2023,12114,12114,12114,12114,110
SC51,11/19/2023,11151,11151,11151,11151,111
SC51,11/20/2023,10838,10838,10838,10838,112
SC51,11/21/2023,11498,11498,11498,11498,113
SC51,11/22/2023,11690,11690,11690,11690,114
SC51,11/23/2023,11048,11048,11048,11048,115
SC51,11/24/2023,11398,11398,11398,11398,116
SC51,11/25/2023,10942,10942,10942,10942,117
SC51,11/26/2023,10246,10246,10246,10246,118
SC51,11/27/2023,10976,10976,10976,10976,119
SC51,11/28/2023,11333,11333,11333,11333,120
SC51,11/29/2023,11471,11471,11471,11471,121
SC51,11/30/2023,11278,11278,11278,11278,122
SC52,8/1/2023,4320,,,,1
SC52,8/2/2023,3253,3253,3253,3253,2
SC52,8/3/2023,2787,2787,2787,2787,3
SC52,8/4/2023,3989,3989,3989,3989,4
SC52,8/5/2023,3781,3781,3781,3781,5
SC52,8/6/2023,3074,3074,3074,3074,6
SC52,8/7/2023,2696,2696,2696,2696,7
SC52,8/8/2023,2781,2781,2781,2781,8
SC52,8/9/2023,2582,2582,2582,2582,9
SC52,8/10/2023,2754,2754,2754,2754,10
SC52,8/11/2023,3458,3458,3458,3458,11
SC52,8/12/2023,3417,3417,3417,3417,12
SC52,8/13/2023,2477,2477,2477,2477,13
SC52,8/14/2023,2582,2582,2582,2582,14
SC52,8/15/2023,2930,2930,2930,2930,15
SC52,8/16/2023,2765,2765,2765,2765,16
SC52,8/17/2023,2997,2997,2997,2997,17
SC52,8/18/2023,3730,3730,3730,3730,18
SC52,8/19/2023,3387,3387,3387,3387,19
SC52,8/20/2023,2461,2461,2461,2461,20
SC52,8/21/2023,2576,2576,2576,2576,21
